jenis_permohonan;jenis_karantina;upt_baru;komoditas;kode_hs;volume_conv;satuan_conv;nilai_conv;pemohon
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;40320;kilogram;925344000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;40320;kilogram;919296000;PT. WARNA AGUNG SELATAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,71;meter kubik;1208308200;Cipta Mandala Lumber Nusantara
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44189900;617,54;meter kubik;1377474920;Cipta Mandala Lumber Nusantara
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;BENIH KELAPA SAWIT;12071010;5000;buah/butir/batang;40000000;PT BINASAWIT MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;BENIH KELAPA SAWIT;12071010;10500;buah/butir/batang;80000000;PT BINASAWIT MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;280000;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;280000;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;196000;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;99000;kilogram;360000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;112090;kilogram;440000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;280000;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;280000;kilogram;660000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;196000;kilogram;550000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;168000;kilogram;498000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;224000;kilogram;743200000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;196000;kilogram;655800000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;84000;kilogram;880000000;CV PUTRA SRIWIJAYA PERKASA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;280000;kilogram;698000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;84000;kilogram;310000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;112000;kilogram;550000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;28000;kilogram;10400000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;112000;kilogram;255000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;224000;kilogram;5780000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;224000;kilogram;660000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;84000;kilogram;440000000;PT. SOLID ASIA TUNASINDO
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;140000;kilogram;542110900;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;84000;kilogram;298477000;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;57200;kilogram;302900000;PT. BHUMI TIRTA SRIWIJAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;136050;kilogram;403800000;CV COCO ANUGERAH MANIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;103010;kilogram;592772900;CV COCO ANUGERAH MANIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;69510;kilogram;240292000;CV COCO ANUGERAH MANIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;175000;kilogram;716196127;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;427500;kilogram;1758626842;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;175000;kilogram;719905725;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;264000;kilogram;1098428760;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;427500;kilogram;1797428880;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;285000;kilogram;1217009137;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;142500;kilogram;599142960;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;285000;kilogram;1219032067;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;142500;kilogram;609516033;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;57000;kilogram;254445549;PT INDONESIA NAN YANG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;102000;kilogram;319829000;PT. KELAPA PUNCAK NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;102000;kilogram;301903020;PT. KELAPA PUNCAK NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;70000;kilogram;298383800;PT. KELAPA PUNCAK NUSANTARA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;207650;kilogram;619839200;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;175490;kilogram;503820000;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;113560;kilogram;520283000;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;112910;kilogram;698272900;CV. PUTRA AGRO DINAMIS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;181500;kilogram;600000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;165000;kilogram;500000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;170000;kilogram;500000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;221000;kilogram;700000000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;170000;kilogram;466650000;PT. SURYA INDO COCOS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;85800;kilogram;290320000;PT. SINAR JAYA FORMOSA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;85800;kilogram;298483000;PT. SINAR JAYA FORMOSA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;85800;kilogram;412988300;PT. SINAR JAYA FORMOSA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;57200;kilogram;311029000;PT. SINAR JAYA FORMOSA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;142500;kilogram;250000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;114000;kilogram;200000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;342000;kilogram;600000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;114000;kilogram;200000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;171000;kilogram;300000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;114000;kilogram;200000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;142500;kilogram;250000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KELAPA BULAT;8011200;114000;kilogram;200000000;PT. SUDI JAYA MAKMUR
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;Sawit (Cangkang);14049091;10349800;kilogram;15001000000;PT. JATIM PROPERTINDO JAYA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KAYU OLAHAN;44072998;16638,19;kilogram;446327427;PT. INDOPAL HARAPAN MURNIp
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;1000000;kilogram;2272032000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;1000000;kilogram;2272032000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;23066090;2000000;kilogram;4622954000;PT. MUSIM MAS
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;3200000;kilogram;7545600000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;550000;kilogram;935000000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;315000;kilogram;535500000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;1035000;kilogram;1759500000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;300000;kilogram;510000000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;PALM KERNEL EXPELLER;230660;1500000;kilogram;3534300000;PT. SINAR ALAM PERMAI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;9024090;9000;kilogram;126665000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;TEH;9024090;11780;kilogram;202882400;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2552785920;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2143545465;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;80640;kilogram;1986476545;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2461649524;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2491796987;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;916915656;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;20160;kilogram;454626876;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;991768976;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2516615465;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2564676576;PT. BUMI BELITI ABADI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2348564624;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2348564624;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;1120400222;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2348564624;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2348564624;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;151200;kilogram;3735444498;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;151200;kilogram;3568046698;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;151200;kilogram;3568046698;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;2576790960;PT. GADJAH RUKU
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;3528000000;PT. HOK TONG
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2343600000;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2369606400;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;98000;kilogram;2263800000;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2369606400;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2369606400;PT KARET BATIN DELAPAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2049636820;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;100800;kilogram;2049636820;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;100800;kilogram;2133061510;PT.KOMERING JAYA PERDANA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;994906673;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;42840;kilogram;1046450810;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;64260;kilogram;1576007848;PT. KIRANA MUSI PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2013564641;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;911454640;PT. KIRANA PERMATA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2266261200;PT. KARINI UTAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMBARAN;40012220;100800;kilogram;2260969200;PT. KARINI UTAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;3528000000;PT. MARDEC MUSI LESTARI
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;578088000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;591877440;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;1452790080;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2484216000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;1452790080;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2516270400;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;120960;kilogram;2845000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2256000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;20160;kilogram;479000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012210;40320;kilogram;957000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2335000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2335000000;PT. SRI TRANG LINGGA INDONESIA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;43680;kilogram;987274950;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;43680;kilogram;987274950;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;400122;120960;kilogram;2649024000;PT.ANEKA BUMI PRATAMA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;40320;kilogram;1343435000;PT. BINTANG GASING PERSADA
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1648080000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1648080000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1648080000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;1360800000;PT. MARDEC SIGER WAY KANAN
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;20160;kilogram;437472000;PT. PERKEBUNAN NUSANTARA VII
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;587462400;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012110;20160;kilogram;587462400;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;60480;kilogram;1434283200;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2406096000;PT. PINAGO UTAMA TBK
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2242386720;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2219439600;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2242386720;PT STAR RUBBER
EX;T;Balai Karantina Hewan, Ikan, dan Tumbuhan Sumatera Selatan;KARET LEMPENGAN;40012220;100800;kilogram;2317512960;PT STAR RUBBER
